eid,comment_star,comment,入门,高端,性价比,暴力,进攻,杀球,控制,头重,连贯,速度,中杆硬,中杆软,糖水,颜值,拉吊
18457,4,漆水好，颜值高，手感好，轻...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18457,3,价格还可以，颜值比较高，漆水还好，适合女生用，因为颜值比较高。...,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18457,4,作为这个价位的新手拍感觉还是挺不错的，拍子还算轻，细腻的技术动作可以做出来，但是在重发力的球上总会缺乏一些力量。...,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18457,3,相对于熏风的k520，Pro 8球会更加的有力，而且作为低端入门的进攻拍，我觉得还是可以的了...,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18457,3,拍子杀球感觉一般，拍头较重...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
18457,5,比较差新手拍...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,5,有想买雷蛇Z的兄弟趁现在，PDD有家店空拍301，叠上300-50的券只要251！！！...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,5,致敬极速系列高端的川崎出品速度拍...,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17031,3,打了一段时间头重感特别明显整个拍也挺重的虽然是4u我拉的28磅这个重感我觉得比我雷霆100还重，想要的球友们想好在入手颜值雀食不错...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,4,我这把漆水可能有点瑕疵，但是真的很好看，拍子上手快，杀球挺舒服...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17031,5,川崎雷蛇Z明显就是主要照顾最大的客户群体，糖水进攻，带一点速度。偏速度+高平衡点的设定，打起来还是挺舒适的。...,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17031,5,轻快，连贯，进攻表现很好，防守不拖沓，主要是颜值真的高...,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17031,5,到手第一眼就是觉得好看...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17031,5,颜值非常好...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17031,5,糖水速度进攻拍,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17031,4,46t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,4,打感舒适...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,5,很不错的一款拍子，准确的说是上手快，适合入门级， 如果喜欢进攻的可以考虑bonny荣耀002 疾风10pro   ...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17031,5,老弟送我的，当做借拍，搞了个66n线，线孔有点歪，也是服了，基本没打过，颜值还不错。...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17031,5,重量适中，适合双打前场位，挥速很快，后场略微乏力，首线BG65 27磅...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17031,5,速攻超高性价比中档拍非常糖水好用的一只速度拍...,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17704,5,5U28磅，优点：回弹快，速度快，质量轻，高远球回球到位，抽平挡手感好，网前表现优秀，漆水好，耐打  缺点：杀球略软，拍框易撞球...,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
17704,5,甜区大，打感不错外观颜值也挺好看的...,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17704,3,很轻，新手拍，较脆，前面好用，时间一长，就不好用了...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17704,4,中杆软，适合新手，有性价比...,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17704,4,头偏重，，性价比高...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17704,4,缺点漆水易掉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17704,5,优点：手感好...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17704,4,5u26榜，第一把羽毛球拍，中杆还可以有点硬，适合刚刚刚入门...,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17704,5,当时拉的27打不动中杆很硬，漆水不错耐造...,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17704,3,它虽然不好，但它是我的来时路，也陪我打过几次比赛...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20096,5,这是我人生中第一把自己买的拍，相处了大概4个月，虽然拍身的字显得有些土，但是我还是很喜欢，这个价位的川崎拍我个人觉得对业余或单纯玩的朋友们很好，很有性价比...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20096,1,除了漆水好看基本一无是处，中杆非常木。这个价买什么都比这个强...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20096,5,用了几天，中杆很软，很轻，用起来很舒服，好舒服呀，杀球一般，拉吊还不错，颜值一般...,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
20096,4,拍用着还行，但是只适合新手...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20096,5,新手拍就一个样，差不多的，冲颜值拿来送人的...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20096,5,手感好，漆水好看，中杆硬弹...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18878,3,第一把碳素拍...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20630,5,很轻，挥速快，适合前场网前使用，上手难度低，适合当做备用拍...,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20630,3,挥拍老是打杆，甜区较小...,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20630,3,比较轻但是在发力的方面略微不足。中杆回弹不是很好...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20630,4,手感不错，适合女士，当备用拍或借用拍不错...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20630,2,杀球很软 力出不来🤓...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
20630,4,感觉像是改良版的极光7 颜值不错 原厂线不错 适合新手 就是在发力时感觉是散的 高远一般 杀球是真的爽...,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19398,5,选的4U，手感可以，鱼嘴椎盖捏着挺好168价格杀疯了...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19398,3,准确的说，颜值高，鱼嘴锥盖，新底盖，但是看起来漆水不是很精，有点粗糙，中杆有点硬，头重，很有川崎的特色...,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
19398,4,挺好的，适合女生...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,4,中杆软，建议去底，手感较厚实，新手可以选择，反手有力...,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19398,2,非常的轻上手，不过杀球很软，不太建议购买，颜值党可以考虑，性价比不高...,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
19398,3,各人感觉不好打...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,4,适宜对象感觉是进阶选手用会好点 鱼嘴的锥盖质保高磅可以 颜值真的好看 漆水一般 感觉冬日最好用 力量较为集中...,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19398,4,不错，一把不错的糖水拍，很有性价比...,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19398,4,挺适合新手的...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,4,我觉得它是一把偏进攻的入门拍，颜值不错，适合爱杀球的女生...,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
19398,5,鱼嘴这个很亮眼，更利于反手，颜值很高，比起极光7，更进阶...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19398,5,4u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,4,打感和极光7差不多，拍框也是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,4,适合女生，质保30磅左右，比较适合控球平衡点在295左右...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,5,新手用还不错...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,3,感觉不是特别好打，没有的幸的均衡之刃好打，不知道是不是我自己的问题，但是确实好看...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17797,3,标准的入门级产品，但带有川崎高质量的漆水效果，轻快易上手...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17797,3,感觉这个拍稳定性不是很高，杀球容易偏，但是颜值高很轻，对新手来说非常友好...,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17797,4,打感还不错，杀球也还行，易上手，性价比蛮高的，个人认为适合入门球友...,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
17797,5,挺好的，我用着感觉不错，而且学校同学也说好用...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,4,中规中矩的新手拍，但漆水脆，性价比高...,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17797,4,中杆比较软，平衡点不高，后场杀球没力，前场放网还行，吊球也行，漆水比较好...,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
17797,3,一般般，不是推荐...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,3,怎么说呢，就是挺轻的，因为没怎么打过然后杀球比k520要好，打感也还行，颜值也是有的...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
17797,5,入手的是个二手牌汽水不太好手感特别轻，比李宁的小钢炮好用...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,4,甜区大，中杆比较软，适合新手入门，...,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17797,5,杀球时有明显头重感...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17797,5,打感较木,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,5,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,4,漆水相当不错，打这么久都不掉漆，性价比很高。十分好驱动，对新手相当友好，中杆偏软，又导致有点卸力...,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17797,3,这个价格没啥好说的，选别的吧...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17797,5,性价比比较高，进攻拍适合进攻型选手。,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17797,4,漆水好看，比较好上手。头重感不是很明显，更偏向于速度。...,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17797,5,4UG5特别轻...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,3,配色好看，拍较轻...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17797,4,一般般吧，没什么亮点...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,4,轻，不伤身体，适合突击，,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,5,可以打得很暴力,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17797,3,网前手感很差。。。。。。。。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,5,漆水有瑕疵，中杆软...,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17797,3,无敌质量，拍撞过，铁护栏磕过，水泥地磨过，依旧坚挺。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,3,对于新手来说差不多了，去年国庆买的人生第一支球拍，但是打着打着就发现很乏力了。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17797,4,首先5U一开始打的时候很顺手，优点是速度很快，但是杀球很飘，而且也不重，很容易被防。对于新手来说足够了，漆水也还可以，...,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
17797,4,它是一个速度型的糖水拍，平衡点比较低，拍头较轻。...,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17797,3,重量轻新手上手容易，中杆回弹还好，没有突出优点挥速还行...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,5,漆水很好看，入手偏重，后场进攻很爽，中杆偏软，挥拍速度很快，400左右的价格，同一价位真没谁比的了...,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
17031,4,非常的轻 ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,5,纯新手，打球两个月，我感觉球拍中杆偏粗硬，杀球的时候有一点震手，可能是我姿势问题。,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17031,5,颜值真的很高，银色的漆水是电镀质感的，底盖也是电镀的。...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17031,5,还不错的速度拍，但是我想出掉了,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17031,5,【闲鱼】https://m.tb.cn/h.5XnOOr7?tk=GXN9dvXrgm0 CZ3457 「我在闲鱼发布了【川崎雷蛇z 4u规格 去底胶 首线泰昂法师2...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,4,好上手，小球控制比较好，灵活性好...,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17031,5,球拍在撞击时不用特别刻意注意拍面是否摆正的问题，能够更容易释放弹性势能，帮助新手相对容易打出相对优秀的杀球感觉。...,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17031,4,打杆还行，但是我朋友给我的是绑的66n的线太软了，不知道为什么，反正他绑了26 27磅还是很软，才刚买没两天应该不会是掉棒的原因吧，整体打感还是可以的。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,5,非常糖水好用的一只速度拍...,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17031,5,当极速12f用吧，  有速度，但是不是非常速度,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6019,5,"川崎的拍子,整体都挺好的，况且我是个女生……...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,4,"川崎不可多得的好拍,整体性能非常好的球拍，本人网上不到500元入手的，性价比很好。单双打都适合，进攻利器。...",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6019,4,"杆硬头,喜欢网前的很合适，偏进攻的就算了...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6019,4,一位外国友人送的拍子……2U版……那时候我估计刚刚算入门（真合适不是吗）……一直用到现在，真的结实，野球场也一样随便霍霍，漆都没咋坏。漆水涂装的话还是看自己吧……个人觉得不大耐细看，但是拍框清漆加碳纹...,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6019,3,能很直观体现自己能力的拍子。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,4,首先被二代的骚紫吸引，开始接触了猪猪侠，网上没有找到二代，于是入手一代，自我感觉没有标出来的超硬的中杆，但是不论是重杀还是点杀带来的感觉确实是地板油一样，随叫随到的快感，28磅，高远球十分给力，没有一...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6019,5,这个球拍3u中杆比99硬，2u的硬到无法怎么说了，2u的是不建议入手的，因为根本上没有多少人打得动，3u我觉得非常好打，去底，杀球非常爽 ，挥速还可以，挥重99轻，拍框硬度非常高，抗扭非常好，基本上撞...,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6019,4,头重，费劲...,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6019,5,女朋友给我买的，用起来很舒服的一款，中杆较软...,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6019,4,感觉是比较中庸的拍子，各项平衡，没啥突出的。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,5,收的同学二手，80块，挺香的，打感很好，重杀很舒服漆水很结实好看...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6019,4,用了很久，中规中矩，但真的耐撞，别人撞我，坏的是别人的...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,5,中杆硬,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6019,3,性价比高,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6019,3,不错?...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,5,这拍颜值高，糖水，有一点头重感，本人穿线粉exb63（27-29磅），打感还是很好的，到不建议用原厂线，否则无法发挥出这把拍子的性能，总体是把平衡拍，新手好上手，价格也便宜。...,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
19398,4,拉吊和控球很好用、头重感个人感觉是一点都没有、非常不适合杀球、喜欢控球的可以入、外观还可以...,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
19398,5,可以拉28磅，送四个徽章，非常好打...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,5,轻 颜值高...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19398,3,外观还可以，去底胶的话是一把不错的防守拍拍柄的重量较重，不适合进攻，防守还可以漆水不是很好，蹭一次就特别容易掉漆，头重感不重软弹综合评价是一把新手糖水拍，反正膜包了很多还是没有用，这把牌特别震手...,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
19398,4,拍头略重，适合扣杀，有4u也有5u，用起来十分有打击感，很适合新手使用，总体来说没有非常突出的亮点。...,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19398,5,打感好上手较轻，性价比较高，平抽速度快连贯性强...,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19398,5,手感我觉得还不错，反手打起来很舒服，也很看...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,5,不用原厂线太拉了，建议换一根线会好打很多...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19398,3,不建议新手购买，拍框窄，杀球还行，拉吊也还行，买来玩玩就对了...,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
19398,5,这个价格很便宜，即使是用耐打线也能有一定的击球手感，拿起来很轻，杀球也很舒服...,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8665,5,双十一85买的，划算，以新手来说已经够用了，等技术上去了在换拍。...,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8665,4,新手推荐！...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,4,作为新手拍很不错，这个价位还能要求什么呢...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,4,用了一年左右 娱乐 对抗 也经常用他 因为我的手比较小 所以川崎g1的手柄刚刚适合我 用起来还不错 低价糖水拍...,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8665,5,4u拉24磅对新手很友好，拍头较重但并不重很多，使用起来很顺手，扣杀较为顺畅，性价比高，新手可以选择...,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8665,5,价格低手感好，非常非常适合新手的入门拍...,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,4,"第一个拍子，4u很轻,用了几个月，有点偏防守，头顶杀球很舒服，抽球也不错，后场我觉得一般，拉的24磅，感觉不好借力，适合打中前场，新手不错的推荐。...",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8665,3,新手入门第一把拍，后场不行，震手，杀球不行...,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8665,5,当时过年买的，我的第一把碳素拍，可以说哪哪都不行了，算回忆给你个好评吧...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,3,对于新手来说，可以考虑，毕竟就一百多块钱，颜值也行。后场借力不行。...,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8665,3,新手拍子除了便宜没什么好的......,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,3,后场有点发不上力，其它还行...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,5,新手入门满分...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8665,4,4u的重量挥拍相当3u，中杆软，我觉得比较适合我的，这把拍之前我都是超市拍的那种。我现在还在用，很好借力，高远、杀球都挺舒服的，甚至比9500还舒服，可能我水平不够吧，体会不到9500的好处，4u看起...,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
8665,3,网前控制、起球轻松，落点还不错。后场借力不行后场被动不好处理，有一定力量的话抗压还行，对抽驱动比较轻松。杀球下压比较轻松但是打不出较高的速度。...,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
13377,5,我愿称之为二姐夫青春版！,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,5,打之前真没想过这拍和zf2能这么像，这小拍框的聚力弹射感，这中杆的爽朗打感，这挥重，这硬杆，你是一个一个纯正的zf2型进攻拍嗷！,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13377,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,5,不仅中杆看起来直径相同，雷蛇运用的拍...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,4,连贯快速的川崎双打双子，兼具了差异性调教和良好的击打体验...,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13377,5,我暗恋对象说她游戏里最喜欢的角色就叫雷蛇，所以她很喜欢这把拍的名字。她说它的漆水真的很好看，这也是我见过最好看的拍。这把拍拍框真的很小。 她问我是不是这玩意被拉变形了。我说不是。所以基本功或者球感不行...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13377,4,4uG5红色，未去底上波力手胶后平衡点298mm，24 26磅exb63线。上手两小时娱乐局和两小时对抗局,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,4,一句话评价：完美兼容双打的高性价比小拍框球拍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,3,中杆：适中硬度长中杆，有发力基础还...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13377,5,1.颜值很高，亮眼的蛇鳞贴纸，颜值党直接入，漆水不错，但是小心贴纸,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13377,5,2.进攻拍，但上手不是很重，适合连续进攻吧,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13377,2,3.挥速不快，类似VT-ZF2的拍框，连钉技术可以增强进攻，不错,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13377,5,4.防守的话应该...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,5,更干脆的进攻体验，符合定位的质量表现，高端产品的应有性能...,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18386,5,怎么说呢？高手建议入，新手就不建议了，平衡点高，有内发泡不震手，但他中杆纤细（6.6mm）还贼硬，上手难度太高了，需要长期使用，才能适应，但是对于职业选手和业余高手很吃香，因为它就是高端拍，中杆回弹快...,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
18386,4,打感并不像雷霆80，可能相似的只有漆水，这个中杆够硬弹，但发力不对感觉是有点木（我一开始感觉是木的），空拍上线80p27-25，目前已经固定了我的副手拍...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18386,4,出拍回血首无360包顺丰（可小刀），要可联系我，小拍框聚力感好，但是缺点是容错率低，拍子的中杆偏硬驱动有些许难度，适合有一定水平的球友，新手慎入。...,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18386,3,中杆硬弹 抗扭强度不佳 漆水细节处理很差 有毛刺 整体可以...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18386,5,26/27磅bg65重杀巨爽，很重，杀到甜区声音很响，挥重比大铁锤大一点，连贯较差，打感偏硬，拍子颜值在线，漆水耐造。...,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
18386,5,硬弹中杆，盒式拍框，稳定性提升不少。好久没出过盒式拍框了，好怀念。...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,4,中杆硬，打感木，中端拍做成这样没有什么的了，挺合适...,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18386,5,闲鱼不到三百块，还拉了个线，性价比极高...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18386,5,对于新手入门来说能用很长一段时间了，适合跑动抽杀，偏进攻的球友。球友说我穿的27磅66u效果很好。...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18386,5,好用爽，中杆好像6.4很细也很硬，首线29磅bg80，杀球很猛去底缠完手胶缓震默大概平衡点305左右，本人有一把龙二，现在都想把龙二出了，打着比龙二更猛...,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18386,3,听说接近雷霆80的手感，后来发现连雷霆80边都搭不上，拉的yy65ti，难驱动，中杠木，一言难尽...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,5,怎么说呢，有点感觉是有点雷霆80的那么一点味道...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,5,盒式拍框，速度型拍子 ，追求速度的球友冲 上手体验感很好。...,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18386,5,"本人小白，用过的幸的均衡之刃，乘风8U,李宁的风动9000，这个拍子是我第四个入手的。从入手后一直都是主力球拍，感觉用的很顺手。400不到的价格有千元拍的体验，以后有机会可以考虑在入手一件。...",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,性价比超凡的入门糖水拍，达到同级别第一梯队的川崎调教能力是它的加分项...,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15867,5,这拍子出过1把，时隔1年，又买了把。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,中羽吹200内首选，不算瞎吹。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,真的挺好用。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,4,这手感，肯定比大小铁锤舒服多了。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,比之有些300来块的，也不输多少。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,这把拍子，给我印象很好。值得推荐。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,200不到的价格具备一个中端甚至中端以上的性能，还能让我说什么嗯，你可能说是因为三菱的材料，也可能历来这个价位调教的王者,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,但是不管怎么说，超出预期的期待...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,这只灰天鹅，纠结了三天最终决定下手，因为在国外，等了三周才到手。V70 power的线，25镑，我的平衡点调成285。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,4,漆水：很多人可能觉得一般，但是我觉得挺漂亮，简约，直接。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15867,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,5,容错能力：...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,5,闪电8900三代,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,5,4ug6规格，青色，28磅荧黄色80线,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,5,外观青白相间，部分亮漆，很有清新但凌厉之感，配荧黄80线，非常亮眼且耐看，众多球友都说好看，本次的漆水于前代比牢靠很多。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21483,5,拍框是整体偏圆...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,5,设计有点神速味道，拍框的两翼破风比较尖锐，头部和剃头区域则较为柔和，漆水质感还行，设计颜值好，后续等试打。,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21483,5,11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,4,平抽快挡非常舒服，手感很轻盈，挥重也比较小，但很不幸的是，准备测试一下后场能...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21483,5,好操控好上手，网前压制力强，超轻速度进攻，网前压制力很强。...,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21483,5,打感通透，很容易发力，击打的力量很集中，速度快，是一把性价比很高的拍，适合有一定基础的......,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
21483,5,中杆坚韧，性价比高，漆水足，颜值高。速度型拍子，适合杀球。...,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
21483,5,性价比高，漆水好，手感打起来很好，适合拉吊，扣杀。...,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
